match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,total_runs,wickets_fallen,is_wicket,venue,date,target
62,2,17,5,Sunrisers Hyderabad,Chennai Super Kings,Rishabh Pant,Faf du Plessis,Jasprit Bumrah,0,0,147,5,0,M. Chinnaswamy Stadium,2023-05-10,201.0
62,2,17,6,Sunrisers Hyderabad,Chennai Super Kings,KL Rahul,Virat Kohli,Arshdeep Singh,4,0,151,5,0,M. Chinnaswamy Stadium,2023-05-24,201.0
62,2,18,1,Sunrisers Hyderabad,Chennai Super Kings,Hardik Pandya,Devon Conway,Rashid Khan,1,0,152,5,0,M. Chinnaswamy Stadium,2023-05-16,201.0
62,2,18,2,Sunrisers Hyderabad,Chennai Super Kings,Devon Conway,Suryakumar Yadav,Mohammed Shami,4,0,156,5,0,M. Chinnaswamy Stadium,2023-04-18,201.0
62,2,18,3,Sunrisers Hyderabad,Chennai Super Kings,Faf du Plessis,Shikhar Dhawan,Shardul Thakur,1,0,157,5,0,M. Chinnaswamy Stadium,2023-05-14,201.0
62,2,18,4,Sunrisers Hyderabad,Chennai Super Kings,Jos Buttler,Virat Kohli,Ravindra Jadeja,2,0,159,5,0,M. Chinnaswamy Stadium,2023-05-23,201.0
62,2,18,5,Sunrisers Hyderabad,Chennai Super Kings,Shikhar Dhawan,Shubman Gill,Yuzvendra Chahal,1,0,160,5,0,M. Chinnaswamy Stadium,2023-05-19,201.0
62,2,18,6,Sunrisers Hyderabad,Chennai Super Kings,Rohit Sharma,Ruturaj Gaikwad,Mohammed Shami,4,0,164,5,0,M. Chinnaswamy Stadium,2023-04-05,201.0
62,2,19,1,Sunrisers Hyderabad,Chennai Super Kings,Virat Kohli,Shubman Gill,Rashid Khan,0,1,165,5,0,M. Chinnaswamy Stadium,2023-04-04,201.0
62,2,19,2,Sunrisers Hyderabad,Chennai Super Kings,Faf du Plessis,Shubman Gill,Rashid Khan,1,0,166,5,0,M. Chinnaswamy Stadium,2023-04-15,201.0
62,2,19,3,Sunrisers Hyderabad,Chennai Super Kings,Rohit Sharma,Faf du Plessis,Mohammed Siraj,2,0,168,5,0,M. Chinnaswamy Stadium,2023-04-25,201.0
62,2,19,4,Sunrisers Hyderabad,Chennai Super Kings,Rohit Sharma,Faf du Plessis,Rashid Khan,0,1,169,6,1,M. Chinnaswamy Stadium,2023-04-07,201.0
62,2,19,5,Sunrisers Hyderabad,Chennai Super Kings,Jos Buttler,Ruturaj Gaikwad,Mohammed Siraj,0,0,169,6,0,M. Chinnaswamy Stadium,2023-05-25,201.0
62,2,19,6,Sunrisers Hyderabad,Chennai Super Kings,Shubman Gill,Shikhar Dhawan,Jasprit Bumrah,6,0,175,6,0,M. Chinnaswamy Stadium,2023-04-22,201.0
62,2,20,1,Sunrisers Hyderabad,Chennai Super Kings,KL Rahul,Shubman Gill,Shardul Thakur,4,0,179,6,0,M. Chinnaswamy Stadium,2023-04-08,201.0
62,2,20,2,Sunrisers Hyderabad,Chennai Super Kings,Faf du Plessis,Shikhar Dhawan,Rashid Khan,0,0,179,6,0,M. Chinnaswamy Stadium,2023-05-02,201.0
62,2,20,3,Sunrisers Hyderabad,Chennai Super Kings,Shikhar Dhawan,Ruturaj Gaikwad,Yuzvendra Chahal,0,1,180,6,0,M. Chinnaswamy Stadium,2023-04-27,201.0
62,2,20,4,Sunrisers Hyderabad,Chennai Super Kings,Faf du Plessis,Shubman Gill,Arshdeep Singh,2,0,182,6,0,M. Chinnaswamy Stadium,2023-05-04,201.0
62,2,20,5,Sunrisers Hyderabad,Chennai Super Kings,Rishabh Pant,Rishabh Pant,Yuzvendra Chahal,0,0,182,6,0,M. Chinnaswamy Stadium,2023-05-26,201.0
62,2,20,6,Sunrisers Hyderabad,Chennai Super Kings,Faf du Plessis,Faf du Plessis,Ravindra Jadeja,0,0,182,6,0,M. Chinnaswamy Stadium,2023-05-23,201.0
63,1,1,1,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Shubman Gill,Arshdeep Singh,4,0,4,0,0,Narendra Modi Stadium,2023-04-10,
63,1,1,2,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Ruturaj Gaikwad,Kagiso Rabada,1,0,5,0,0,Narendra Modi Stadium,2023-05-22,
63,1,1,3,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Shubman Gill,Rashid Khan,2,0,7,0,0,Narendra Modi Stadium,2023-05-07,
63,1,1,4,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Rishabh Pant,Mohammed Siraj,0,0,7,0,0,Narendra Modi Stadium,2023-04-27,
63,1,1,5,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Rohit Sharma,Pat Cummins,4,0,11,0,0,Narendra Modi Stadium,2023-05-20,
63,1,1,6,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Hardik Pandya,Kagiso Rabada,0,0,11,0,0,Narendra Modi Stadium,2023-05-17,
63,1,2,1,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Faf du Plessis,Kuldeep Yadav,0,0,11,1,1,Narendra Modi Stadium,2023-05-26,
63,1,2,2,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Hardik Pandya,Kuldeep Yadav,0,0,11,2,1,Narendra Modi Stadium,2023-05-13,
63,1,2,3,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Virat Kohli,Rashid Khan,4,0,15,2,0,Narendra Modi Stadium,2023-04-23,
63,1,2,4,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Shubman Gill,Rashid Khan,2,0,17,2,0,Narendra Modi Stadium,2023-05-18,
63,1,2,5,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Rohit Sharma,Ravindra Jadeja,0,1,18,3,1,Narendra Modi Stadium,2023-05-09,
63,1,2,6,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Jos Buttler,Mohammed Siraj,1,0,19,3,0,Narendra Modi Stadium,2023-04-25,
63,1,3,1,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Virat Kohli,Trent Boult,1,0,20,3,0,Narendra Modi Stadium,2023-05-19,
63,1,3,2,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Suryakumar Yadav,Mohammed Siraj,1,0,21,3,0,Narendra Modi Stadium,2023-05-05,
63,1,3,3,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Hardik Pandya,Kagiso Rabada,0,0,21,3,0,Narendra Modi Stadium,2023-05-25,
63,1,3,4,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Hardik Pandya,Trent Boult,0,0,21,3,0,Narendra Modi Stadium,2023-05-06,
63,1,3,5,Kolkata Knight Riders,Punjab Kings,Shubman Gill,KL Rahul,Yuzvendra Chahal,5,0,26,3,0,Narendra Modi Stadium,2023-05-26,
63,1,3,6,Kolkata Knight Riders,Punjab Kings,Devon Conway,Rishabh Pant,Kuldeep Yadav,6,0,32,3,0,Narendra Modi Stadium,2023-05-10,
63,1,4,1,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Virat Kohli,Mohammed Shami,1,0,33,3,0,Narendra Modi Stadium,2023-05-24,
63,1,4,2,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Suryakumar Yadav,Arshdeep Singh,0,0,33,3,0,Narendra Modi Stadium,2023-04-07,
63,1,4,3,Kolkata Knight Riders,Punjab Kings,Devon Conway,Devon Conway,Kuldeep Yadav,0,0,33,3,0,Narendra Modi Stadium,2023-05-21,
63,1,4,4,Kolkata Knight Riders,Punjab Kings,KL Rahul,Shubman Gill,Pat Cummins,1,0,34,3,0,Narendra Modi Stadium,2023-05-08,
63,1,4,5,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Suryakumar Yadav,Kuldeep Yadav,0,0,34,3,0,Narendra Modi Stadium,2023-05-13,
63,1,4,6,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Hardik Pandya,Kagiso Rabada,5,0,39,3,0,Narendra Modi Stadium,2023-05-18,
63,1,5,1,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Faf du Plessis,Mohammed Siraj,4,0,43,3,0,Narendra Modi Stadium,2023-04-03,
63,1,5,2,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,KL Rahul,Arshdeep Singh,1,0,44,3,0,Narendra Modi Stadium,2023-05-23,
63,1,5,3,Kolkata Knight Riders,Punjab Kings,KL Rahul,Devon Conway,Kagiso Rabada,1,1,46,3,0,Narendra Modi Stadium,2023-04-02,
63,1,5,4,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Devon Conway,Kuldeep Yadav,1,0,47,3,0,Narendra Modi Stadium,2023-05-05,
63,1,5,5,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Rohit Sharma,Pat Cummins,1,0,48,3,0,Narendra Modi Stadium,2023-05-01,
63,1,5,6,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Suryakumar Yadav,Shardul Thakur,1,0,49,3,0,Narendra Modi Stadium,2023-04-21,
63,1,6,1,Kolkata Knight Riders,Punjab Kings,Devon Conway,KL Rahul,Rashid Khan,0,0,49,3,0,Narendra Modi Stadium,2023-05-05,
63,1,6,2,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Virat Kohli,Mohammed Shami,3,0,52,3,0,Narendra Modi Stadium,2023-05-23,
63,1,6,3,Kolkata Knight Riders,Punjab Kings,Devon Conway,Shubman Gill,Yuzvendra Chahal,3,0,55,3,0,Narendra Modi Stadium,2023-04-24,
63,1,6,4,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Jos Buttler,Rashid Khan,0,0,55,3,0,Narendra Modi Stadium,2023-05-06,
63,1,6,5,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Shikhar Dhawan,Ravindra Jadeja,3,0,58,3,0,Narendra Modi Stadium,2023-04-27,
63,1,6,6,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Shubman Gill,Mohammed Siraj,0,0,58,3,0,Narendra Modi Stadium,2023-05-23,
63,1,7,1,Kolkata Knight Riders,Punjab Kings,KL Rahul,Shikhar Dhawan,Shardul Thakur,2,0,60,3,0,Narendra Modi Stadium,2023-05-18,
63,1,7,2,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Rishabh Pant,Kuldeep Yadav,1,0,61,3,0,Narendra Modi Stadium,2023-05-14,
63,1,7,3,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Rohit Sharma,Trent Boult,1,0,62,3,0,Narendra Modi Stadium,2023-05-16,
63,1,7,4,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Ruturaj Gaikwad,Jasprit Bumrah,0,0,62,3,0,Narendra Modi Stadium,2023-05-24,
63,1,7,5,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Virat Kohli,Mohammed Shami,2,0,64,3,0,Narendra Modi Stadium,2023-05-16,
63,1,7,6,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Faf du Plessis,Mohammed Siraj,4,1,69,3,0,Narendra Modi Stadium,2023-04-14,
63,1,8,1,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Faf du Plessis,Yuzvendra Chahal,6,0,75,3,0,Narendra Modi Stadium,2023-05-21,
63,1,8,2,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Shikhar Dhawan,Arshdeep Singh,5,1,81,3,0,Narendra Modi Stadium,2023-04-04,
63,1,8,3,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Shubman Gill,Kagiso Rabada,5,1,87,3,0,Narendra Modi Stadium,2023-04-23,
63,1,8,4,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Virat Kohli,Shardul Thakur,0,0,87,4,1,Narendra Modi Stadium,2023-05-25,
63,1,8,5,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Rishabh Pant,Trent Boult,1,0,88,4,0,Narendra Modi Stadium,2023-05-04,
63,1,8,6,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Suryakumar Yadav,Shardul Thakur,0,1,89,4,0,Narendra Modi Stadium,2023-05-23,
63,1,9,1,Kolkata Knight Riders,Punjab Kings,KL Rahul,Ruturaj Gaikwad,Kuldeep Yadav,1,0,90,4,0,Narendra Modi Stadium,2023-05-17,
63,1,9,2,Kolkata Knight Riders,Punjab Kings,KL Rahul,Jos Buttler,Ravindra Jadeja,4,0,94,4,0,Narendra Modi Stadium,2023-05-03,
63,1,9,3,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Rishabh Pant,Arshdeep Singh,4,2,100,4,0,Narendra Modi Stadium,2023-04-07,
63,1,9,4,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Rohit Sharma,Shardul Thakur,3,0,103,4,0,Narendra Modi Stadium,2023-05-27,
63,1,9,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Virat Kohli,Ravindra Jadeja,0,0,103,4,0,Narendra Modi Stadium,2023-04-16,
63,1,9,6,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Shubman Gill,Trent Boult,3,0,106,4,0,Narendra Modi Stadium,2023-04-09,
63,1,10,1,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Devon Conway,Ravindra Jadeja,1,0,107,4,0,Narendra Modi Stadium,2023-05-26,
63,1,10,2,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Hardik Pandya,Kagiso Rabada,4,0,111,4,0,Narendra Modi Stadium,2023-04-27,
63,1,10,3,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Rishabh Pant,Mohammed Siraj,1,0,112,4,0,Narendra Modi Stadium,2023-04-07,
63,1,10,4,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Hardik Pandya,Trent Boult,0,0,112,5,1,Narendra Modi Stadium,2023-04-07,
63,1,10,5,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Faf du Plessis,Trent Boult,1,0,113,5,0,Narendra Modi Stadium,2023-05-19,
63,1,10,6,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Devon Conway,Pat Cummins,4,0,117,5,0,Narendra Modi Stadium,2023-05-10,
63,1,11,1,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Rishabh Pant,Shardul Thakur,0,0,117,5,0,Narendra Modi Stadium,2023-04-27,
63,1,11,2,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Shikhar Dhawan,Ravindra Jadeja,4,0,121,5,0,Narendra Modi Stadium,2023-04-04,
63,1,11,3,Kolkata Knight Riders,Punjab Kings,KL Rahul,Hardik Pandya,Pat Cummins,6,0,127,5,0,Narendra Modi Stadium,2023-04-27,
63,1,11,4,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Rohit Sharma,Rashid Khan,4,0,131,5,0,Narendra Modi Stadium,2023-05-26,
63,1,11,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Devon Conway,Trent Boult,1,0,132,5,0,Narendra Modi Stadium,2023-05-23,
63,1,11,6,Kolkata Knight Riders,Punjab Kings,Devon Conway,Rishabh Pant,Kagiso Rabada,0,0,132,5,0,Narendra Modi Stadium,2023-04-12,
63,1,12,1,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Shubman Gill,Rashid Khan,1,0,133,5,0,Narendra Modi Stadium,2023-04-12,
63,1,12,2,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Shubman Gill,Pat Cummins,0,0,133,5,0,Narendra Modi Stadium,2023-05-17,
63,1,12,3,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Ruturaj Gaikwad,Rashid Khan,3,0,136,5,0,Narendra Modi Stadium,2023-04-09,
63,1,12,4,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Jos Buttler,Mohammed Shami,2,0,138,5,0,Narendra Modi Stadium,2023-05-17,
63,1,12,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Rishabh Pant,Yuzvendra Chahal,1,0,139,5,0,Narendra Modi Stadium,2023-05-19,
63,1,12,6,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Shikhar Dhawan,Kuldeep Yadav,0,0,139,5,0,Narendra Modi Stadium,2023-05-15,
63,1,13,1,Kolkata Knight Riders,Punjab Kings,Devon Conway,Rohit Sharma,Kuldeep Yadav,1,0,140,5,0,Narendra Modi Stadium,2023-04-14,
63,1,13,2,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Jos Buttler,Mohammed Shami,4,0,144,5,0,Narendra Modi Stadium,2023-04-23,
63,1,13,3,Kolkata Knight Riders,Punjab Kings,KL Rahul,Rohit Sharma,Pat Cummins,3,0,147,5,0,Narendra Modi Stadium,2023-04-04,
63,1,13,4,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Suryakumar Yadav,Jasprit Bumrah,1,0,148,5,0,Narendra Modi Stadium,2023-04-11,
63,1,13,5,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Faf du Plessis,Ravindra Jadeja,1,0,149,5,0,Narendra Modi Stadium,2023-05-13,
63,1,13,6,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,KL Rahul,Shardul Thakur,5,0,154,5,0,Narendra Modi Stadium,2023-05-25,
63,1,14,1,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Suryakumar Yadav,Mohammed Shami,1,1,156,5,0,Narendra Modi Stadium,2023-05-01,
63,1,14,2,Kolkata Knight Riders,Punjab Kings,KL Rahul,Rishabh Pant,Pat Cummins,1,1,158,5,0,Narendra Modi Stadium,2023-05-17,
63,1,14,3,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Ruturaj Gaikwad,Shardul Thakur,1,0,159,5,0,Narendra Modi Stadium,2023-04-24,
63,1,14,4,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Faf du Plessis,Arshdeep Singh,1,0,160,5,0,Narendra Modi Stadium,2023-04-07,
63,1,14,5,Kolkata Knight Riders,Punjab Kings,Shubman Gill,Suryakumar Yadav,Mohammed Shami,0,0,160,5,0,Narendra Modi Stadium,2023-04-01,
63,1,14,6,Kolkata Knight Riders,Punjab Kings,KL Rahul,Shikhar Dhawan,Shardul Thakur,0,0,160,5,0,Narendra Modi Stadium,2023-04-16,
63,1,15,1,Kolkata Knight Riders,Punjab Kings,Faf du Plessis,Rohit Sharma,Jasprit Bumrah,3,0,163,5,0,Narendra Modi Stadium,2023-05-16,
63,1,15,2,Kolkata Knight Riders,Punjab Kings,KL Rahul,Virat Kohli,Mohammed Siraj,1,0,164,5,0,Narendra Modi Stadium,2023-05-20,
63,1,15,3,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Faf du Plessis,Jasprit Bumrah,1,0,165,5,0,Narendra Modi Stadium,2023-04-16,
63,1,15,4,Kolkata Knight Riders,Punjab Kings,Virat Kohli,KL Rahul,Kagiso Rabada,0,0,165,5,0,Narendra Modi Stadium,2023-05-15,
63,1,15,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Rishabh Pant,Mohammed Siraj,4,0,169,5,0,Narendra Modi Stadium,2023-04-24,
63,1,15,6,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Virat Kohli,Kagiso Rabada,1,0,170,5,0,Narendra Modi Stadium,2023-05-04,
63,1,16,1,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Suryakumar Yadav,Rashid Khan,1,0,171,5,0,Narendra Modi Stadium,2023-05-07,
63,1,16,2,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Shubman Gill,Pat Cummins,4,0,175,5,0,Narendra Modi Stadium,2023-04-16,
63,1,16,3,Kolkata Knight Riders,Punjab Kings,Jos Buttler,KL Rahul,Kagiso Rabada,0,0,175,5,0,Narendra Modi Stadium,2023-04-25,
63,1,16,4,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Suryakumar Yadav,Shardul Thakur,0,0,175,5,0,Narendra Modi Stadium,2023-04-21,
63,1,16,5,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Devon Conway,Mohammed Shami,1,0,176,5,0,Narendra Modi Stadium,2023-05-15,
63,1,16,6,Kolkata Knight Riders,Punjab Kings,Shubman Gill,KL Rahul,Shardul Thakur,0,0,176,5,0,Narendra Modi Stadium,2023-05-26,
63,1,17,1,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Hardik Pandya,Rashid Khan,1,0,177,5,0,Narendra Modi Stadium,2023-05-07,
63,1,17,2,Kolkata Knight Riders,Punjab Kings,Suryakumar Yadav,Hardik Pandya,Shardul Thakur,1,0,178,5,0,Narendra Modi Stadium,2023-05-14,
63,1,17,3,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Hardik Pandya,Rashid Khan,0,0,178,5,0,Narendra Modi Stadium,2023-05-03,
63,1,17,4,Kolkata Knight Riders,Punjab Kings,Devon Conway,Devon Conway,Trent Boult,1,0,179,5,0,Narendra Modi Stadium,2023-05-26,
63,1,17,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Faf du Plessis,Yuzvendra Chahal,1,0,180,5,0,Narendra Modi Stadium,2023-05-11,
63,1,17,6,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Rohit Sharma,Rashid Khan,1,0,181,5,0,Narendra Modi Stadium,2023-05-10,
63,1,18,1,Kolkata Knight Riders,Punjab Kings,KL Rahul,Virat Kohli,Trent Boult,4,0,185,5,0,Narendra Modi Stadium,2023-04-06,
63,1,18,2,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Rishabh Pant,Pat Cummins,1,0,186,5,0,Narendra Modi Stadium,2023-05-11,
63,1,18,3,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Hardik Pandya,Pat Cummins,0,0,186,5,0,Narendra Modi Stadium,2023-05-05,
63,1,18,4,Kolkata Knight Riders,Punjab Kings,KL Rahul,Shikhar Dhawan,Shardul Thakur,1,0,187,5,0,Narendra Modi Stadium,2023-04-17,
63,1,18,5,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Jos Buttler,Jasprit Bumrah,1,0,188,5,0,Narendra Modi Stadium,2023-05-25,
63,1,18,6,Kolkata Knight Riders,Punjab Kings,Rohit Sharma,Suryakumar Yadav,Mohammed Shami,0,0,188,6,1,Narendra Modi Stadium,2023-04-12,
63,1,19,1,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Shubman Gill,Mohammed Siraj,3,0,191,6,0,Narendra Modi Stadium,2023-05-14,
63,1,19,2,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Rishabh Pant,Arshdeep Singh,3,0,194,6,0,Narendra Modi Stadium,2023-05-20,
63,1,19,3,Kolkata Knight Riders,Punjab Kings,Devon Conway,Virat Kohli,Mohammed Siraj,5,0,199,6,0,Narendra Modi Stadium,2023-05-20,
63,1,19,4,Kolkata Knight Riders,Punjab Kings,Ruturaj Gaikwad,Suryakumar Yadav,Ravindra Jadeja,1,0,200,6,0,Narendra Modi Stadium,2023-05-27,
63,1,19,5,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Virat Kohli,Arshdeep Singh,0,0,200,6,0,Narendra Modi Stadium,2023-05-16,
63,1,19,6,Kolkata Knight Riders,Punjab Kings,Rishabh Pant,Jos Buttler,Kagiso Rabada,1,1,202,6,0,Narendra Modi Stadium,2023-05-14,
63,1,20,1,Kolkata Knight Riders,Punjab Kings,Virat Kohli,Rohit Sharma,Trent Boult,1,0,203,6,0,Narendra Modi Stadium,2023-05-07,
63,1,20,2,Kolkata Knight Riders,Punjab Kings,Jos Buttler,Faf du Plessis,Trent Boult,1,0,204,6,0,Narendra Modi Stadium,2023-05-14,
63,1,20,3,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Hardik Pandya,Arshdeep Singh,0,0,204,6,0,Narendra Modi Stadium,2023-05-23,
63,1,20,4,Kolkata Knight Riders,Punjab Kings,Hardik Pandya,Ruturaj Gaikwad,Shardul Thakur,0,0,204,6,0,Narendra Modi Stadium,2023-05-06,
63,1,20,5,Kolkata Knight Riders,Punjab Kings,Shikhar Dhawan,Shubman Gill,Arshdeep Singh,0,0,204,6,0,Narendra Modi Stadium,2023-05-10,
63,1,20,6,Kolkata Knight Riders,Punjab Kings,Devon Conway,KL Rahul,Ravindra Jadeja,1,0,205,6,0,Narendra Modi Stadium,2023-04-01,
63,2,1,1,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Faf du Plessis,Rashid Khan,4,1,5,0,0,Narendra Modi Stadium,2023-05-09,206.0
63,2,1,2,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Rohit Sharma,Mohammed Shami,1,0,6,0,0,Narendra Modi Stadium,2023-04-09,206.0
63,2,1,3,Punjab Kings,Kolkata Knight Riders,Virat Kohli,Devon Conway,Pat Cummins,0,0,6,0,0,Narendra Modi Stadium,2023-05-21,206.0
63,2,1,4,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Shubman Gill,Kagiso Rabada,1,0,7,0,0,Narendra Modi Stadium,2023-04-11,206.0
63,2,1,5,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Devon Conway,Mohammed Siraj,6,0,13,0,0,Narendra Modi Stadium,2023-04-01,206.0
63,2,1,6,Punjab Kings,Kolkata Knight Riders,Rohit Sharma,Virat Kohli,Arshdeep Singh,0,0,13,0,0,Narendra Modi Stadium,2023-05-08,206.0
63,2,2,1,Punjab Kings,Kolkata Knight Riders,Rohit Sharma,Shubman Gill,Kuldeep Yadav,1,0,14,0,0,Narendra Modi Stadium,2023-04-22,206.0
63,2,2,2,Punjab Kings,Kolkata Knight Riders,Shikhar Dhawan,Rohit Sharma,Trent Boult,1,0,15,0,0,Narendra Modi Stadium,2023-05-01,206.0
63,2,2,3,Punjab Kings,Kolkata Knight Riders,Suryakumar Yadav,Jos Buttler,Ravindra Jadeja,0,0,15,0,0,Narendra Modi Stadium,2023-05-18,206.0
63,2,2,4,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Hardik Pandya,Rashid Khan,4,0,19,0,0,Narendra Modi Stadium,2023-05-05,206.0
63,2,2,5,Punjab Kings,Kolkata Knight Riders,Virat Kohli,Ruturaj Gaikwad,Mohammed Siraj,6,0,25,0,0,Narendra Modi Stadium,2023-05-03,206.0
63,2,2,6,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Jos Buttler,Kuldeep Yadav,1,0,26,0,0,Narendra Modi Stadium,2023-04-25,206.0
63,2,3,1,Punjab Kings,Kolkata Knight Riders,Virat Kohli,Shubman Gill,Rashid Khan,0,0,26,0,0,Narendra Modi Stadium,2023-05-24,206.0
63,2,3,2,Punjab Kings,Kolkata Knight Riders,KL Rahul,Faf du Plessis,Ravindra Jadeja,1,0,27,0,0,Narendra Modi Stadium,2023-05-18,206.0
63,2,3,3,Punjab Kings,Kolkata Knight Riders,KL Rahul,Hardik Pandya,Shardul Thakur,1,1,29,0,0,Narendra Modi Stadium,2023-04-04,206.0
63,2,3,4,Punjab Kings,Kolkata Knight Riders,Rohit Sharma,Rishabh Pant,Pat Cummins,1,0,30,0,0,Narendra Modi Stadium,2023-05-02,206.0
63,2,3,5,Punjab Kings,Kolkata Knight Riders,Devon Conway,Jos Buttler,Rashid Khan,4,0,34,0,0,Narendra Modi Stadium,2023-05-26,206.0
63,2,3,6,Punjab Kings,Kolkata Knight Riders,Shikhar Dhawan,Hardik Pandya,Yuzvendra Chahal,1,0,35,0,0,Narendra Modi Stadium,2023-05-05,206.0
63,2,4,1,Punjab Kings,Kolkata Knight Riders,Rishabh Pant,Jos Buttler,Ravindra Jadeja,1,0,36,0,0,Narendra Modi Stadium,2023-04-07,206.0
63,2,4,2,Punjab Kings,Kolkata Knight Riders,Jos Buttler,KL Rahul,Kagiso Rabada,0,0,36,0,0,Narendra Modi Stadium,2023-04-18,206.0
